question_1,question_2,cosine_similarity
Do I need to clean the filter in the dishwasher?,How often should I clean my dishwasher?,0.7744894998600844
How do I clean the filters in the dishwasher?,How can I keep my dishwasher clean?,0.7742679539402609
How often should I clean the filter?,How often should I clean the filters?,0.7742556290020083
Do I need to clean the filter in the dishwasher?,How can I clean the filter in the dishwasher?,0.7742330003995228
How do I keep the top rack in place after adjusting?,What do I do if the top rack won’t adjust?,0.7741581289883266
How often should I run the dishwasher?,How often should I clean my dishwasher?,0.7740144296808493
Can I use any detergent in the dishwasher?,Can I wash any type of dish in the dishwasher?,0.7737529625465263
How do I choose a washing cycle?,Did I choose the right wash cycle?,0.7735052190375409
How often should I run the dishwasher?,How often should I clean the dishwasher?,0.7733103571121841
Does the dishwasher use a lot of water?,How much water does the dishwasher use?,0.7727340095776055
How do I clean the filters in my dishwasher?,How can I keep my dishwasher clean?,0.7726698828159272
What should I do if my dishwasher is not starting?,How can I tell if the dishwasher is getting power?,0.772619854164063
How can I avoid bad smells in my dishwasher?,What do I do if I smell something bad in the dishwasher?,0.7724697287526512
What do I do if the dishwasher isn't cleaning well?,What should I do if my dishwasher smells bad?,0.7720766637980612
How do I know if the dishwasher is done washing?,How do I know when a cycle is done?,0.7720731325707377
What should I do if my dishwasher is making a lot of noise?,What should I check if my dishwasher is making loud noises?,0.7719444869988996
What should I do if my dishes smell bad after washing?,What should I do if there's food left on my dishes?,0.7719193397042314
Can I use regular dish soap in my dishwasher?,Is it okay to use laundry detergent in my dishwasher?,0.7713830993532493
How do I know if the dishwasher is done washing?,Why isn't my dishwasher running?,0.7710569162380138
What should I do if my dishes are still dirty after a wash?,What do I do if the dishwasher isn't cleaning well?,0.7709679282223612
What do I do if my dishwasher doesn’t start?,How do I turn on the dishwasher?,0.7694638681144046
What should I do if my dishes are still dirty after a cycle?,What if my dishes still come out dirty?,0.769115788441018
How do I load the dishwasher?,How do I start my dishwasher?,0.7688075978441882
Why is there detergent left in the dispenser?,What if there’s caked detergent in the dispenser?,0.768637494236273
How do I clean the dishwasher filters?,How can I keep my dishwasher clean?,0.7681626144221422
What do I do if my dishwasher doesn’t start?,How do I start the dishwasher?,0.7680808451757377
How do I know if I need to clean the filters?,How often should I clean the filters?,0.767511134898757
What if my dishes still come out dirty?,What should I check if my dishes are still dirty after a wash cycle?,0.7674478984143958
What should I do if the door seems stuck?,What should I do if the door won't close?,0.7674272267711009
Can I set a delay for starting the dishwasher?,Can I delay the wash cycle for less than 4 hours?,0.7672388725091654
Can I wash the filters in the dishwasher?,Can I use soap to clean the filters?,0.7670453049805661
Why does my dishwasher make noises?,Why does my dishwasher make grinding sounds?,0.7667820232436495
How can I avoid bad smells in my dishwasher?,How do I prevent odor buildup in my dishwasher?,0.7663506749496007
How do I check the rinse aid level?,How can I tell if I need more rinse aid?,0.7662192446400459
Can I pause the dishwasher during a cycle?,Can I stop the dishwasher while it's running?,0.7660867030992708
Is it safe to wash glass dishes in the dishwasher?,Can I wash plastic dishes in the dishwasher?,0.7656158968430851
What if dishes are still dirty after a wash cycle?,What if my dishes are still dirty after a wash?,0.7652593240542596
What if my dishes are coming out dirty?,What happens if I don’t use enough detergent?,0.7647227721146532
Is it safe to run the dishwasher when I'm not home?,Is it safe to run the dishwasher at night?,0.764590380174262
Can I wash any type of dish in the dishwasher?,Can I use regular dish soap in the dishwasher?,0.7643990037756201
What if dishes are still dirty after a wash cycle?,Did I choose the right wash cycle?,0.764245883414126
What should I do if my dishwasher smells bad?,How should I clean my dishwasher if it smells bad?,0.763644088579094
Why are my dishes not completely clean after a wash?,Did I choose the right wash cycle?,0.7635759723614133
How do I add detergent to the dishwasher?,What if I forgot to add detergent?,0.7628106461687394
How do I choose a washing cycle?,What should I check if my dishes are still dirty after a wash cycle?,0.7624562373121005
How often should I run the dishwasher?,How often should I clean my dishwasher?,0.7615416676579458
What should I do if the dishwasher won't start?,What do I do if the motor stops in my dishwasher?,0.7615061207109806
Where is the filter located?,How do I clean the filter in my dishwasher?,0.7614624332901982
How can I keep my dishwasher clean?,How do I clean the filter in my dishwasher?,0.7613566223715384
How can I avoid bad smells in my dishwasher?,What should I do if my dishwasher smells bad?,0.7609517112775562
Can I wash the filters in the dishwasher?,How do I clean the filters in my dishwasher?,0.760677997263108
How do I load the silverware basket?,How do I unlock the silverware basket?,0.7597458212204299
Can I wash pots and pans in the dishwasher?,Can I wash any type of dish in the dishwasher?,0.7595345212827318
How much detergent should I use?,What kind of detergent should I use?,0.7594657394839927
Can I wash any type of dish in the dishwasher?,Can I wash plastic items in the dishwasher?,0.7593740998005296
How often should I clean the filter?,What if I have very hard water?,0.7590460884365857
What do I do if my dishwasher doesn’t start?,What do I do if the motor stops in my dishwasher?,0.7583199833609349
How do I load the dishwasher correctly?,How can I help my dishwasher work better?,0.7582863952007133
How can I avoid spots on my dishes?,Why do I need rinse aid?,0.7578816869434262
How do I start using my dishwasher?,What should I do if the dishwasher won't start?,0.7571313219307783
How often should I run the dishwasher?,How often should I clean my dishwasher?,0.7571144316594554
How do I add rinse aid?,How do I check the rinse aid level?,0.7567526611032058
What kind of items can I wash in the top rack?,Can I wash large items if the top rack is still in place?,0.75629527346987
How can I prevent hard water spots on my dishes?,What causes spots and stains on my dishes?,0.7562036118038917
What if my dishes are still dirty after a wash?,What should I do if there's food left on my dishes?,0.7559115482940433
What is the maintenance procedure for hard water stains?,What is the best way to clean tough stains in my dishwasher?,0.7555899570835874
Can I use a vinegar rinse in my dishwasher?,What do I do if I smell something bad in the dishwasher?,0.75551406982728
Can I use any detergent in the dishwasher?,What type of dishwasher detergent should I use?,0.7554881259798331
What if my dishes are coming out dirty?,Why are my dishes not completely clean after a wash?,0.7553835354593625
Why isn't my dishwasher running?,Why does my dishwasher run for a long time?,0.7527980594024946
How do I put the filters back in my dishwasher?,How do I clean the filter in my dishwasher?,0.7527849701202086
What kind of cycles does the dishwasher have?,What's the best way to choose a wash cycle?,0.7520748130991728
What if the dishwasher doesn't start?,How do I know if my dishwasher needs service?,0.7516584517973689
What should I do if the dishwasher won't start?,How do I turn on the dishwasher?,0.751467305242447
How do I add rinse aid?,How do I know when to refill the rinse aid?,0.7512932086369382
What do I do if my dishwasher doesn’t start?,How do I start my dishwasher?,0.7512711524631592
