question_1,question_2,cosine_similarity
Set the thermostat to off,Set the thermostat to cool,0.9209325842895013
Put the thermostat in cool more,Set the thermostat to cool,0.9207840895825237
Set the mode to heating,I want to change the mode heating,0.9207081426702188
Change the temperature to,Increase the temperature,0.9206068755707848
Put the thermostat in cool mode,Set the thermostat to cooling,0.9202077075943813
Please set the thermostat to auto,Please set the thermostat to heating,0.9200524170094421
Set the thermostat to off,Set the thermostat to heating,0.9198130088954198
Set the mode to cooling,Set the system to cooling,0.9197870128544037
turn on the bulb,Switch on the bulb,0.919682738435958
Turn on the bulb,Switch on the bulb,0.919682738435958
How low can I set the cooling?,What is the minimum cool setting?,0.9191355229538165
How do I start my dishwasher?,How do I start the dishwasher?,0.9190213327100554
What is the minimum heat temperature?,What is the lowest heat setting?,0.9189585619905369
Switch to off more,I want to change the more off,0.9186950402969253
Use Fahrenheit for temperature,Change temperature unit to Fahrenheit,0.9181733695337507
Set the thermostat to cool,Please set the thermostat to cool,0.9179772414895201
Switch to cooling more,I want to change the more cooling,0.9179183628501661
Switch to heating more,I want to change the more heating,0.9176451834859726
What is the minimum cooling temperature?,What is the minimum cool setting?,0.9175710822786488
Switch to heating mode,I want to change the mode heating,0.9172271826595118
What should I do if my dishwasher is not starting?,What should I do if the dishwasher doesn't start?,0.9167345868497122
Set the minimum cool temperature to,Adjust the lowest cooling temperature,0.9167341853380091
change brightness,Please update brightness,0.9165295020431243
Please update brightness,Change brightness,0.9165295020431243
Put the thermostat in heat mode,Put the thermostat in heat more,0.9165267123873027
Please update intensity,Please adjust intensity,0.9164694165664846
Update the temperature,Increase the temperature,0.9164414259907401
Please set the thermostat to auto,Please set the thermostat to cool,0.9164202886200855
What should I do if the dishwasher is making a loud noise?,What should I check if my dishwasher is making loud noises?,0.9158977062467271
What should I do if my dishwasher smells bad?,What do I do if I smell something bad in the dishwasher?,0.9157117524173821
Please change bulb brightness,Please adjust brightness,0.915284696204968
Please update bulb intensity,Please adjust bulb intensity,0.9150222549098612
Update the thermostat temperature,Adjust the thermostat to,0.9140224488242515
turn off the bulb,Switch off the light,0.9139432930872663
Turn off the bulb,Switch off the light,0.9139432930872663
Set the thermostat to heat,Please set the thermostat to heating,0.9138521916028985
What is the maximum cooling temperature?,Tell me the upper cooling limit,0.9137069381431591
What is the Heat Dry option for?,How does the Heat Dry option work?,0.9136045921958655
What is the maximum cooling temperature?,What is the max cool setting?,0.9135237293660448
change bulb brightness,Please update bulb brightness,0.9134903391704601
Please update bulb brightness,Change bulb brightness,0.9134903391704601
Put the thermostat in heat mode,Set the thermostat to cool,0.9129883355103249
Can I wash pots and pans in the dishwasher?,Can I wash pots in the dishwasher?,0.912973538087803
change the thermostat mode,Put the thermostat in heat mode,0.9125053141256498
Change the thermostat mode,Put the thermostat in heat mode,0.9125053141256498
Put the thermostat in off mode,Please set the thermostat to off,0.9123395569364927
Put the thermostat in cool more,Set the thermostat to cooling,0.9122738284817008
Switch to heating mode,Switch to heating more,0.9121143950412257
What is rinse aid and why do I need it?,Why do I need rinse aid?,0.9119923440227672
What is the minimum heat temperature?,What is the thermostat's minimum heat temperature?,0.9119901010346227
turn on the bulb,Switch on the light,0.9118236428078048
Turn on the bulb,Switch on the light,0.9118236428078048
Can I wash plastic dishes in the dishwasher?,Can I wash plastic items in the dishwasher?,0.9117701038353863
Switch to cooling mode,I want to change the mode cooling,0.9114978487397365
Update the temperature,Set the temperature to,0.9107281432157842
Switch to heating mode,Set the system to heating,0.9107122588941103
change the thermostat temperature,Change the temperature to,0.9106783414333248
Change the thermostat temperature,Change the temperature to,0.9106783414333248
Put the thermostat in heat more,Set the thermostat to heat,0.9106539459007221
Set the system to heating,Please set the system to heating,0.9104019196446556
What does the overfill protection float do?,Is the overfill protection float important?,0.9100996781161523
Switch to auto mode,I want to change the mode auto,0.9100779914442093
Change the minimum heating temperature to,Set the minimum cool temperature to,0.9097563695963504
Please change light color,Make the light,0.9095560941537361
Please change light color,Make the light,0.9095560941537361
Please change light color,Make the light,0.9095560941537361
Please change light color,Make the light,0.9095560941537361
Please change light color,Make the light,0.9095560941537361
Set the mode to auto,Set the system to auto,0.9093826357162418
Tell me the thermostat temperature,What temperature is the thermostat set to?,0.9092188016339061
Put the thermostat in heat mode,Please set the thermostat to heat,0.9088985548253512
Set the thermostat to cooling,Please set the thermostat to cool,0.908861917272726
change bulb brightness,Please change bulb intensity,0.9087861762225806
Please change bulb intensity,Change bulb brightness,0.9087861762225806
change the thermostat more,Put the thermostat in cool more,0.9087018034558516
Change the thermostat more,Put the thermostat in cool more,0.9087018034558516
How do I start using my dishwasher?,How do I start my dishwasher?,0.9083037189823103
What is the minimum cooling temperature?,Tell me the lowest cooling limit,0.9082711079636343
Why do I see spots on my dishes after washing?,Why are there spots on my clean dishes?,0.9082317076287376
change bulb brightness,Please change brightness,0.9081106302203231
